site,sp,dbh
Oosting,Acer rubrum L.,2.3
Oosting,Nyssa sylvatica Marshall,14.4
Oosting,Quercus alba L.,18.1
Oosting,Oxydendron arboreum (L). DC,2.2
Oosting,Cercis canadensis L.,3.5
Oosting,Carya tomentosa (Poiret) Nuttall,16.3
Oosting,Carya ovata (Miller) K. Koch,17
Oosting,Cornus florida L.,2.3
Oosting,Nyssa sylvatica Marshall,5.6
Oosting,Liriodendron tulipifera L.,40.2
Oosting,Juglans nigra L.,25.6
Oosting,Liquidambar styraciflua L.,8.2
Oosting,Liriodendron tulipifera L.,29.7
Oosting,Liriodendron tulipifera L.,19.6
Oosting,Cornus florida L.,8.6
Oosting,Cornus florida L.,7.7
Oosting,Fagus grandifolia Ehrhart,2.1
Oosting,Pinus echinata Millar,45.5
Oosting,Carya glabra (Miller) Sweet,11.7
Oosting,Acer rubrum L.,9.3
Oosting,Acer rubrum L.,16.3
Oosting,Fagus grandifolia Ehrhart,2.9
Oosting,Juniperus virginiana L.,2.4
Oosting,Liquidambar styraciflua L.,23.2
Oosting,Ulmus alata Michaux,19.8
Oosting,Cornus florida L.,9.7
Oosting,Cornus florida L.,4.5
Oosting,Cornus florida L.,2.5
Oosting,Ulmus alata Michaux,10.7
Oosting,Cornus florida L.,6.8
Oosting,Nyssa sylvatica Marshall,11.8
Oosting,Nyssa sylvatica Marshall,2.2
Oosting,FRAX,8.2
Oosting,Liquidambar styraciflua L.,8.2
Oosting,Quercus alba L.,28.2
Oosting,Liriodendron tulipifera L.,74.1
Oosting,Cornus florida L.,2.1
Oosting,Liriodendron tulipifera L.,26.5
Oosting,Nyssa sylvatica Marshall,11.6
Oosting,Liquidambar styraciflua L.,6.2
Oosting,Quercus rubra L.,22
Oosting,Cercis canadensis L.,2.1
Oosting,Cornus florida L.,2.5
Oosting,Quercus rubra L.,40.4
Oosting,Cornus florida L.,3.2
Oosting,Carya ovata (Miller) K. Koch,14.7
Oosting,Cornus florida L.,3.2
Oosting,Cercis canadensis L.,3.3
Oosting,Juniperus virginiana L.,2.2
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,6.3
Oosting,Carya glabra (Miller) Sweet,7.3
Oosting,Ulmus rubra Muhl.,2.3
Oosting,Liriodendron tulipifera L.,34.2
Oosting,Carya ovata (Miller) K. Koch,13
Oosting,Liquidambar styraciflua L.,12.3
Oosting,Liquidambar styraciflua L.,23.8
Oosting,Liquidambar styraciflua L.,18.6
Oosting,Acer rubrum L.,4.4
Oosting,Carya tomentosa (Poiret) Nuttall,33.9
Oosting,Liriodendron tulipifera L.,31.2
Oosting,Liquidambar styraciflua L.,6.9
Oosting,Liquidambar styraciflua L.,9
Oosting,Cercis canadensis L.,2.3
Oosting,Juniperus virginiana L.,2.1
Oosting,Quercus alba L.,45.5
Oosting,Acer rubrum L.,4.8
Oosting,Cercis canadensis L.,2.3
Oosting,Cornus florida L.,3.2
Oosting,Cercis canadensis L.,2.4
Oosting,Juniperus virginiana L.,3.5
Oosting,Cornus florida L.,2.2
Oosting,Cercis canadensis L.,2.1
Oosting,Nyssa sylvatica Marshall,5
Oosting,Liriodendron tulipifera L.,39.2
Oosting,Cornus florida L.,3.8
Oosting,Cornus florida L.,3.2
Oosting,Quercus rubra L.,32.1
Oosting,Carya tomentosa (Poiret) Nuttall,18.6
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.3
Oosting,Juniperus virginiana L.,2.9
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,5.9
Oosting,Cornus florida L.,3.4
Oosting,Acer rubrum L.,16.1
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,9
Oosting,Carya ovata (Miller) K. Koch,22.3
Oosting,Cornus florida L.,5.5
Oosting,Oxydendron arboreum (L). DC,18.3
Oosting,Acer rubrum L.,4
Oosting,Acer rubrum L.,6.8
Oosting,Acer rubrum L.,2.4
Oosting,Quercus rubra L.,28
Oosting,Liquidambar styraciflua L.,18.5
Oosting,Liquidambar styraciflua L.,19.6
Oosting,Quercus rubra L.,15.3
Oosting,Pinus echinata Millar,46.7
Oosting,Fagus grandifolia Ehrhart,2.2
Oosting,Oxydendron arboreum (L). DC,2.8
Oosting,Cornus florida L.,3
Oosting,CACR,2.4
Oosting,Cornus florida L.,2.1
Oosting,Liquidambar styraciflua L.,28.9
Oosting,Carya tomentosa (Poiret) Nuttall,8.1
Oosting,CACR,2.9
Oosting,Quercus rubra L.,19.4
Oosting,CACR,2.2
Oosting,Cornus florida L.,4.7
Oosting,Liriodendron tulipifera L.,16
Oosting,Acer rubrum L.,3.1
Oosting,Acer rubrum L.,2.7
Oosting,CACR,3.1
Oosting,CACR,3.1
Oosting,Morus rubra L.,2.1
Oosting,FRAX,2.3
Oosting,Liquidambar styraciflua L.,21.1
Oosting,Liriodendron tulipifera L.,29
Oosting,Liriodendron tulipifera L.,19.7
Oosting,Liquidambar styraciflua L.,24
Oosting,Quercus alba L.,38.4
Oosting,Liquidambar styraciflua L.,19.8
Oosting,CACR,2.1
Oosting,Nyssa sylvatica Marshall,4.9
Oosting,Quercus alba L.,31.6
Oosting,Cornus florida L.,3.7
Oosting,Cornus florida L.,9
Oosting,Quercus alba L.,33.2
Oosting,Juniperus virginiana L.,2.2
Oosting,Quercus coccinea Muenchh.,64.8
Oosting,Acer rubrum L.,2.7
Oosting,Quercus alba L.,36.1
Oosting,Fagus grandifolia Ehrhart,12.1
Oosting,Acer rubrum L.,2.7
Oosting,Acer rubrum L.,3
Oosting,Acer rubrum L.,3.7
Oosting,Liquidambar styraciflua L.,11.6
Oosting,Fagus grandifolia Ehrhart,2.4
Oosting,Fagus grandifolia Ehrhart,2.5
Oosting,Acer rubrum L.,2.2
Oosting,Acer rubrum L.,14.9
Oosting,Liquidambar styraciflua L.,9.3
Oosting,Cornus florida L.,10.9
Oosting,Liriodendron tulipifera L.,45.8
Oosting,Cornus florida L.,5
Oosting,Liquidambar styraciflua L.,11.6
Oosting,Fagus grandifolia Ehrhart,3.1
Oosting,Carya tomentosa (Poiret) Nuttall,13.1
Oosting,Liriodendron tulipifera L.,42.1
Oosting,Liquidambar styraciflua L.,28.8
Oosting,Fagus grandifolia Ehrhart,3.1
Oosting,Fagus grandifolia Ehrhart,2.2
Oosting,Fagus grandifolia Ehrhart,2.4
Oosting,Juniperus virginiana L.,3
Oosting,Morus rubra L.,2.6
Oosting,Quercus rubra L.,50.6
Oosting,Juniperus virginiana L.,2.1
Oosting,Liriodendron tulipifera L.,44.1
Oosting,Cornus florida L.,4.7
Oosting,Liriodendron tulipifera L.,25.9
Oosting,Oxydendron arboreum (L). DC,29.8
Oosting,Cornus florida L.,7
Oosting,Acer rubrum L.,3.6
Oosting,Juniperus virginiana L.,2.3
Oosting,Morus rubra L.,2.9
Oosting,Cornus florida L.,6.8
Oosting,Acer rubrum L.,2.5
Oosting,Liquidambar styraciflua L.,6.4
Oosting,Cornus florida L.,3.2
Oosting,Acer rubrum L.,2.6
Oosting,FRAX,2.3
Oosting,Cornus florida L.,7.3
Oosting,Acer rubrum L.,3.7
Oosting,Liquidambar styraciflua L.,6.4
Oosting,Liriodendron tulipifera L.,33.9
Oosting,Liquidambar styraciflua L.,11.6
Oosting,Liquidambar styraciflua L.,12.2
Oosting,Acer saccharum Marshall,2.3
Oosting,Liriodendron tulipifera L.,57.7
Oosting,Fagus grandifolia Ehrhart,29.5
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,2.6
Oosting,Acer rubrum L.,11.8
Oosting,Quercus velutina Lam.,32.1
Oosting,Cornus florida L.,3.4
Oosting,Quercus velutina Lam.,47.1
Oosting,Quercus falcata Michaux,53.1
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,2.3
Oosting,Oxydendron arboreum (L). DC,5.7
Oosting,Oxydendron arboreum (L). DC,2.5
Oosting,Cornus florida L.,12.9
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,47.3
Oosting,Cornus florida L.,2.1
Oosting,Juniperus virginiana L.,2.3
Oosting,Fagus grandifolia Ehrhart,2.5
Oosting,Juniperus virginiana L.,2.2
Oosting,Oxydendron arboreum (L). DC,11.4
Oosting,Cornus florida L.,11.4
Oosting,Quercus velutina Lam.,20.4
Oosting,Cornus florida L.,4.2
Oosting,Quercus rubra L.,18.4
Oosting,Liriodendron tulipifera L.,63.3
Oosting,Quercus alba L.,28.2
Oosting,Quercus alba L.,19.4
Oosting,Pinus taeda L.,45.7
Oosting,Liriodendron tulipifera L.,45.6
Oosting,Cornus florida L.,4.2
Oosting,Fagus grandifolia Ehrhart,12.9
Oosting,Pinus taeda L.,41.3
Oosting,Quercus alba L.,22.9
Oosting,Oxydendron arboreum (L). DC,2.8
Oosting,Carya tomentosa (Poiret) Nuttall,11.9
Oosting,Oxydendron arboreum (L). DC,2.2
Oosting,Oxydendron arboreum (L). DC,2.1
Oosting,Cornus florida L.,3.3
Oosting,Quercus falcata Michaux,42.5
Oosting,Fagus grandifolia Ehrhart,2.1
Oosting,Acer saccharum Marshall,2.5
Oosting,Nyssa sylvatica Marshall,13.7
Oosting,Morus rubra L.,2.3
Oosting,Cornus florida L.,2.5
Oosting,Carya glabra (Miller) Sweet,36.2
Oosting,Liriodendron tulipifera L.,15.7
Oosting,Pinus taeda L.,38.1
Oosting,Cornus florida L.,2.8
Oosting,Carya tomentosa (Poiret) Nuttall,21.7
Oosting,Quercus rubra L.,37.9
Oosting,CACR,5.9
Oosting,CACR,5.3
Oosting,Liquidambar styraciflua L.,9.7
Oosting,Liriodendron tulipifera L.,47.2
Oosting,Carya tomentosa (Poiret) Nuttall,25.7
Oosting,Acer rubrum L.,7
Oosting,Acer rubrum L.,8.3
Oosting,Quercus rubra L.,21
Oosting,Oxydendron arboreum (L). DC,13
Oosting,Carya glabra (Miller) Sweet,12.5
Oosting,Acer rubrum L.,3.2
Oosting,Quercus alba L.,23.6
Oosting,Fagus grandifolia Ehrhart,14
Oosting,Quercus alba L.,23.3
Oosting,Cercis canadensis L.,2.1
Oosting,Cornus florida L.,4.1
Oosting,Quercus alba L.,35.6
Oosting,Quercus rubra L.,36.7
Oosting,Acer rubrum L.,2.1
Oosting,Quercus alba L.,10.6
Oosting,Liriodendron tulipifera L.,42.9
Oosting,Quercus falcata Michaux,34.9
Oosting,Fagus grandifolia Ehrhart,3.4
Oosting,Liquidambar styraciflua L.,67.6
Oosting,Cornus florida L.,5.7
Oosting,Cornus florida L.,2.4
Oosting,Pinus echinata Millar,38.6
Oosting,Cornus florida L.,4.6
Oosting,Cornus florida L.,2.6
Oosting,Acer rubrum L.,9.4
Oosting,Quercus alba L.,20.2
Oosting,Cornus florida L.,9.3
Oosting,Oxydendron arboreum (L). DC,4.6
Oosting,Liquidambar styraciflua L.,7.8
Oosting,Pinus taeda L.,52.1
Oosting,Quercus alba L.,18.1
Oosting,Quercus alba L.,22.6
Oosting,Juniperus virginiana L.,2.6
Oosting,Acer saccharum Marshall,2.6
Oosting,FRAX,7.4
Oosting,Pinus echinata Millar,31.4
Oosting,Quercus alba L.,21.9
Oosting,Pinus echinata Millar,36.3
Oosting,Ulmus alata Michaux,3.6
Oosting,Cornus florida L.,2.5
Oosting,Juglans nigra L.,20.8
Oosting,Cercis canadensis L.,2.8
Oosting,Quercus alba L.,20.5
Oosting,Liriodendron tulipifera L.,16.1
Oosting,Liriodendron tulipifera L.,43.2
Oosting,Cornus florida L.,8.6
Oosting,CACR,4.3
Oosting,CACR,2.1
Oosting,Ulmus rubra Muhl.,3
Oosting,Cercis canadensis L.,4.2
Oosting,Liquidambar styraciflua L.,12.6
Oosting,Liriodendron tulipifera L.,52.2
Oosting,Liquidambar styraciflua L.,8.5
Oosting,Quercus alba L.,35.6
Oosting,Cornus florida L.,5.6
Oosting,Cornus florida L.,6.3
Oosting,Acer rubrum L.,2.2
Oosting,Fagus grandifolia Ehrhart,22.8
Oosting,Fagus grandifolia Ehrhart,8.7
Oosting,Oxydendron arboreum (L). DC,10.7
Oosting,Quercus rubra L.,15.8
Oosting,Acer rubrum L.,10.7
Oosting,Carya tomentosa (Poiret) Nuttall,6.9
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,7.7
Oosting,Cornus florida L.,3.8
Oosting,Liquidambar styraciflua L.,11.5
Oosting,Pinus taeda L.,35.4
Oosting,Cornus florida L.,6.4
Oosting,Cornus florida L.,5
Oosting,Cornus florida L.,9.1
Oosting,Liquidambar styraciflua L.,6.4
Oosting,Quercus rubra L.,23.3
Oosting,Quercus alba L.,37.1
Oosting,Acer rubrum L.,16.8
Oosting,Cornus florida L.,6.3
Oosting,Cornus florida L.,3.4
Oosting,Cornus florida L.,2.5
Oosting,Quercus alba L.,27.3
Oosting,Liriodendron tulipifera L.,37.2
Oosting,Cornus florida L.,2.4
Oosting,Pinus taeda L.,25.8
Oosting,Cercis canadensis L.,4.6
Oosting,Quercus alba L.,33.5
Oosting,Cornus florida L.,4.9
Oosting,Quercus alba L.,31.9
Oosting,Fagus grandifolia Ehrhart,2.1
Oosting,Fagus grandifolia Ehrhart,2.1
Oosting,Liriodendron tulipifera L.,19.6
Oosting,Acer rubrum L.,4.5
Oosting,Liquidambar styraciflua L.,7.9
Oosting,Nyssa sylvatica Marshall,11.8
Oosting,Quercus velutina Lam.,29.8
Oosting,Acer rubrum L.,12.6
Oosting,Liriodendron tulipifera L.,13.4
Oosting,Acer rubrum L.,10.3
Oosting,Liriodendron tulipifera L.,15.8
Oosting,Liriodendron tulipifera L.,14.5
Oosting,Cornus florida L.,6.6
Oosting,Liquidambar styraciflua L.,11.8
Oosting,Cornus florida L.,6
Oosting,Cornus florida L.,3.2
Oosting,Quercus rubra L.,35.5
Oosting,Nyssa sylvatica Marshall,8.7
Oosting,Nyssa sylvatica Marshall,2.3
Oosting,Cornus florida L.,4.9
Oosting,Liriodendron tulipifera L.,50.4
Oosting,Liquidambar styraciflua L.,12.7
Oosting,Liquidambar styraciflua L.,17.3
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,5.4
Oosting,Quercus alba L.,53.7
Oosting,Cercis canadensis L.,2.6
Oosting,Carya ovata (Miller) K. Koch,6.1
Oosting,Morus rubra L.,4.1
Oosting,Cercis canadensis L.,2.1
Oosting,Juniperus virginiana L.,3.4
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Carya tomentosa (Poiret) Nuttall,23.2
Oosting,CACR,2.7
Oosting,Juniperus virginiana L.,2.6
Oosting,Acer rubrum L.,3.3
Oosting,CACR,3.7
Oosting,Carya tomentosa (Poiret) Nuttall,12.3
Oosting,Cornus florida L.,11
Oosting,Oxydendron arboreum (L). DC,3.4
Oosting,Oxydendron arboreum (L). DC,13.2
Oosting,Carya tomentosa (Poiret) Nuttall,26.3
Oosting,Pinus echinata Millar,42
Oosting,Liriodendron tulipifera L.,64.2
Oosting,Nyssa sylvatica Marshall,13.8
Oosting,Cercis canadensis L.,4.3
Oosting,Liriodendron tulipifera L.,57.1
Oosting,Cornus florida L.,6.3
Oosting,Cornus florida L.,14.2
Oosting,Quercus alba L.,9.6
Oosting,CACR,3.4
Oosting,Nyssa sylvatica Marshall,13.7
Oosting,Oxydendron arboreum (L). DC,2.4
Oosting,CACR,3
Oosting,Cornus florida L.,2.2
Oosting,Cercis canadensis L.,2.6
Oosting,Cercis canadensis L.,6.3
Oosting,Cornus florida L.,3.3
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.3
Oosting,Oxydendron arboreum (L). DC,3
Oosting,Ulmus rubra Muhl.,3.3
Oosting,Liriodendron tulipifera L.,47.2
Oosting,Oxydendron arboreum (L). DC,17.2
Oosting,Juniperus virginiana L.,3.2
Oosting,Pinus echinata Millar,30.1
Oosting,Carya glabra (Miller) Sweet,16.8
Oosting,Nyssa sylvatica Marshall,8
Oosting,Nyssa sylvatica Marshall,15.3
Oosting,Cornus florida L.,10.5
Oosting,Cercis canadensis L.,4.1
Oosting,Cercis canadensis L.,3
Oosting,Fagus grandifolia Ehrhart,7.5
Oosting,Cornus florida L.,7.1
Oosting,Fagus grandifolia Ehrhart,3
Oosting,Cornus florida L.,5.3
Oosting,Cornus florida L.,3
Oosting,Juniperus virginiana L.,2.9
Oosting,Fagus grandifolia Ehrhart,3.8
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,2.4
Oosting,Ulmus rubra Muhl.,2.2
Oosting,Carya glabra (Miller) Sweet,10.7
Oosting,Cercis canadensis L.,2.8
Oosting,Cercis canadensis L.,15.2
Oosting,Nyssa sylvatica Marshall,2.4
Oosting,Quercus rubra L.,36.8
Oosting,Acer rubrum L.,2.1
Oosting,Fagus grandifolia Ehrhart,5.5
Oosting,Fagus grandifolia Ehrhart,3.3
Oosting,Cornus florida L.,3.1
Oosting,Cercis canadensis L.,3.9
Oosting,Fagus grandifolia Ehrhart,2.1
Oosting,Cercis canadensis L.,3.4
Oosting,Fagus grandifolia Ehrhart,2.8
Oosting,Carya glabra (Miller) Sweet,9.7
Oosting,Nyssa sylvatica Marshall,10
Oosting,Juniperus virginiana L.,3
Oosting,Cercis canadensis L.,2.6
Oosting,Acer rubrum L.,2.3
Oosting,Morus rubra L.,2.1
Oosting,Liriodendron tulipifera L.,36.4
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,8
Oosting,Cornus florida L.,9.5
Oosting,Liquidambar styraciflua L.,31.7
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,50.9
Oosting,Cornus florida L.,4.6
Oosting,Liquidambar styraciflua L.,34.1
Oosting,Quercus alba L.,18.1
Oosting,Liriodendron tulipifera L.,49
Oosting,Fagus grandifolia Ehrhart,19.8
Oosting,Cercis canadensis L.,8.5
Oosting,Cornus florida L.,11.5
Oosting,Quercus rubra L.,49.4
Oosting,Liriodendron tulipifera L.,71.3
Oosting,Carya tomentosa (Poiret) Nuttall,14.8
Oosting,Ulmus rubra Muhl.,2.1
Oosting,Quercus alba L.,16.2
Oosting,Cornus florida L.,3.5
Oosting,Liquidambar styraciflua L.,28.3
Oosting,Carya glabra (Miller) Sweet,24.1
Oosting,Juniperus virginiana L.,2.3
Oosting,Cornus florida L.,5
Oosting,Cornus florida L.,5.4
Oosting,Liriodendron tulipifera L.,13.1
Oosting,Liriodendron tulipifera L.,40
Oosting,Cornus florida L.,2.1
Oosting,Fagus grandifolia Ehrhart,47.8
Oosting,Liquidambar styraciflua L.,38.3
Oosting,Carya glabra (Miller) Sweet,11
Oosting,Cornus florida L.,6.7
Oosting,Cornus florida L.,5.3
Oosting,Cornus florida L.,8.2
Oosting,Cornus florida L.,5.8
Oosting,Liquidambar styraciflua L.,7.6
Oosting,Juniperus virginiana L.,2.2
Oosting,Acer rubrum L.,2.2
Oosting,Cercis canadensis L.,2.8
Oosting,Liquidambar styraciflua L.,9.1
Oosting,Juniperus virginiana L.,3.4
Oosting,Quercus velutina Lam.,46.4
Oosting,Liquidambar styraciflua L.,8.7
Oosting,Morus rubra L.,2.6
Oosting,Oxydendron arboreum (L). DC,10.7
Oosting,Cercis canadensis L.,3
Oosting,Nyssa sylvatica Marshall,4.8
Oosting,Liriodendron tulipifera L.,17
Oosting,Carya tomentosa (Poiret) Nuttall,33.8
Oosting,Oxydendron arboreum (L). DC,10
Oosting,Liquidambar styraciflua L.,5.3
Oosting,Liquidambar styraciflua L.,8.4
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,7.2
Oosting,Liquidambar styraciflua L.,11.2
Oosting,Oxydendron arboreum (L). DC,3.4
Oosting,Liquidambar styraciflua L.,8.3
Oosting,Nyssa sylvatica Marshall,6.8
Oosting,Liriodendron tulipifera L.,31.6
Oosting,Cornus florida L.,6.4
Oosting,Cornus florida L.,3.1
Oosting,Liquidambar styraciflua L.,8.9
Oosting,Liquidambar styraciflua L.,9.3
Oosting,Quercus falcata Michaux,27.5
Oosting,Oxydendron arboreum (L). DC,10.1
Oosting,Quercus velutina Lam.,21.7
Oosting,Oxydendron arboreum (L). DC,3.8
Oosting,FRAX,28.8
Oosting,Acer rubrum L.,4.9
Oosting,Juniperus virginiana L.,2.4
Oosting,Acer rubrum L.,2.5
Oosting,Carya glabra (Miller) Sweet,22.8
Oosting,Liquidambar styraciflua L.,18.9
Oosting,Acer rubrum L.,2.2
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Quercus alba L.,14.3
Oosting,Liquidambar styraciflua L.,13.7
Oosting,Liquidambar styraciflua L.,10.9
Oosting,Pinus echinata Millar,48.4
Oosting,Juniperus virginiana L.,2.3
Oosting,Liriodendron tulipifera L.,14.7
Oosting,Carya tomentosa (Poiret) Nuttall,31
Oosting,Carya ovata (Miller) K. Koch,30.2
Oosting,Liquidambar styraciflua L.,22.3
Oosting,Liquidambar styraciflua L.,12.5
Oosting,Nyssa sylvatica Marshall,14.9
Oosting,Cornus florida L.,8.5
Oosting,Ulmus rubra Muhl.,3.9
Oosting,Ulmus rubra Muhl.,2.7
Oosting,Liriodendron tulipifera L.,20.8
Oosting,Liriodendron tulipifera L.,48
Oosting,Liriodendron tulipifera L.,33.3
Oosting,Carya glabra (Miller) Sweet,18.2
Oosting,Pinus echinata Millar,39.1
Oosting,Cercis canadensis L.,3.2
Oosting,Cornus florida L.,2.6
Oosting,Acer rubrum L.,2.2
Oosting,Cornus florida L.,3.2
Oosting,Ulmus rubra Muhl.,3
Oosting,Nyssa sylvatica Marshall,2.4
Oosting,Nyssa sylvatica Marshall,4.6
Oosting,Quercus alba L.,28.6
Oosting,Carya glabra (Miller) Sweet,14.6
Oosting,Liriodendron tulipifera L.,44.3
Oosting,Cornus florida L.,2.2
Oosting,Oxydendron arboreum (L). DC,4.3
Oosting,Fagus grandifolia Ehrhart,34.5
Oosting,Cornus florida L.,4.7
Oosting,Cornus florida L.,2.4
Oosting,Fagus grandifolia Ehrhart,3.4
Oosting,Cercis canadensis L.,3.3
Oosting,Oxydendron arboreum (L). DC,11.1
Oosting,Liquidambar styraciflua L.,16.3
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,30.3
Oosting,Acer rubrum L.,2.8
Oosting,Oxydendron arboreum (L). DC,20.6
Oosting,Quercus rubra L.,31.5
Oosting,Liriodendron tulipifera L.,2.4
Oosting,Ulmus rubra Muhl.,2.3
Oosting,Acer rubrum L.,2.8
Oosting,Liriodendron tulipifera L.,16.2
Oosting,Liriodendron tulipifera L.,44.4
Oosting,Liriodendron tulipifera L.,32.2
Oosting,Cercis canadensis L.,2.9
Oosting,Fagus grandifolia Ehrhart,15.9
Oosting,Quercus rubra L.,63.3
Oosting,Liriodendron tulipifera L.,51.7
Oosting,Cornus florida L.,6.6
Oosting,Fagus grandifolia Ehrhart,7.6
Oosting,Acer rubrum L.,20.3
Oosting,Oxydendron arboreum (L). DC,21.5
Oosting,Liquidambar styraciflua L.,18.7
Oosting,Fagus grandifolia Ehrhart,3.2
Oosting,Oxydendron arboreum (L). DC,2.3
Oosting,Quercus falcata Michaux,42.2
Oosting,Quercus alba L.,48.8
Oosting,Liriodendron tulipifera L.,42.5
Oosting,Cornus florida L.,3.8
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,6.9
Oosting,Liquidambar styraciflua L.,10.7
Oosting,Fagus grandifolia Ehrhart,9.2
Oosting,Quercus falcata Michaux,34.6
Oosting,Quercus velutina Lam.,48.5
Oosting,Fagus grandifolia Ehrhart,5.5
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,17
Oosting,Fagus grandifolia Ehrhart,2.7
Oosting,Prunus serotina Ehrhart,2.3
Oosting,Quercus velutina Lam.,30.7
Oosting,Liquidambar styraciflua L.,16.7
Oosting,Fagus grandifolia Ehrhart,2.7
Oosting,Acer rubrum L.,4.5
Oosting,Prunus serotina Ehrhart,2.2
Oosting,Juniperus virginiana L.,3.5
Oosting,Fagus grandifolia Ehrhart,2.4
Oosting,Acer rubrum L.,3.4
Oosting,Liquidambar styraciflua L.,11.1
Oosting,Fagus grandifolia Ehrhart,31.5
Oosting,Juniperus virginiana L.,2.3
Oosting,Acer rubrum L.,2.3
Oosting,Fagus grandifolia Ehrhart,4.8
Oosting,Oxydendron arboreum (L). DC,20.9
Oosting,Acer rubrum L.,3.4
Oosting,Oxydendron arboreum (L). DC,2.7
Oosting,Oxydendron arboreum (L). DC,2.4
Oosting,CACR,3.9
Oosting,Cornus florida L.,2.8
Oosting,Acer rubrum L.,2.2
Oosting,Quercus alba L.,47.1
Oosting,Acer rubrum L.,2.2
Oosting,Oxydendron arboreum (L). DC,2.4
Oosting,CACR,2.2
Oosting,Cornus florida L.,2.2
Oosting,CACR,2.3
Oosting,CACR,2.3
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,9.8
Oosting,Cornus florida L.,2.2
Oosting,Fagus grandifolia Ehrhart,2.2
Oosting,Acer rubrum L.,2.8
Oosting,Acer rubrum L.,2.7
Oosting,Oxydendron arboreum (L). DC,21
Oosting,Quercus rubra L.,30.2
Oosting,Fagus grandifolia Ehrhart,9
Oosting,Liriodendron tulipifera L.,56
Oosting,Cornus florida L.,2.4
Oosting,Ulmus rubra Muhl.,2.7
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.2
Oosting,Quercus velutina Lam.,61.7
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.4
Oosting,Liriodendron tulipifera L.,11.4
Oosting,Quercus alba L.,15.5
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,5.5
Oosting,Fagus grandifolia Ehrhart,11.9
Oosting,Quercus velutina Lam.,30.1
Oosting,Quercus alba L.,34.5
Oosting,Oxydendron arboreum (L). DC,15
Oosting,Juniperus virginiana L.,2.2
Oosting,Ulmus rubra Muhl.,2.6
Oosting,Quercus alba L.,43.5
Oosting,Cercis canadensis L.,2.1
Oosting,Cornus florida L.,4.1
Oosting,Liquidambar styraciflua L.,27.2
Oosting,Cornus florida L.,2.8
Oosting,Fagus grandifolia Ehrhart,12.2
Oosting,Cornus florida L.,11
Oosting,Quercus alba L.,38.2
Oosting,Quercus rubra L.,50.2
Oosting,CACR,2.2
Oosting,Cercis canadensis L.,2.2
Oosting,Cornus florida L.,4
Oosting,Cercis canadensis L.,3
Oosting,Fagus grandifolia Ehrhart,2.8
Oosting,Liriodendron tulipifera L.,50.8
Oosting,Quercus alba L.,19.4
Oosting,Acer rubrum L.,6.4
Oosting,Acer rubrum L.,6.4
Oosting,Quercus velutina Lam.,29.7
Oosting,CACR,3.3
Oosting,Liriodendron tulipifera L.,41.4
Oosting,Cercis canadensis L.,3.2
Oosting,Cercis canadensis L.,2.8
Oosting,Liriodendron tulipifera L.,14.5
Oosting,Cercis canadensis L.,3.1
Oosting,Liriodendron tulipifera L.,15.9
Oosting,Cercis canadensis L.,2.4
Oosting,Cornus florida L.,7.1
Oosting,Quercus alba L.,35
Oosting,Liquidambar styraciflua L.,16.1
Oosting,Quercus velutina Lam.,29.5
Oosting,Cornus florida L.,4.3
Oosting,Liriodendron tulipifera L.,27
Oosting,Cornus florida L.,10.7
Oosting,Fagus grandifolia Ehrhart,5.8
Oosting,Cercis canadensis L.,2.1
Oosting,Quercus alba L.,16.8
Oosting,Cercis canadensis L.,2.2
Oosting,Liriodendron tulipifera L.,24
Oosting,Fagus grandifolia Ehrhart,3.4
Oosting,Cornus florida L.,14.5
Oosting,Cornus florida L.,7.2
Oosting,Cornus florida L.,9.4
Oosting,Cornus florida L.,6.4
Oosting,Fagus grandifolia Ehrhart,4.2
Oosting,Quercus alba L.,47.4
