site,sp,dbh
14,Liquidambar styraciflua,24
14,Liquidambar styraciflua,19.8
14,Ulmus alata,8.5
14,Juniperus virginiana,8.4
14,Nyssa sylvatica,3.1
14,Ulmus alata,22.9
14,Ilex decidua,3.3
14,Carya ovata,3.1
14,Liquidambar styraciflua,17
14,Liquidambar styraciflua,11.2
14,Carya carolinae-septentrionalis,1.8
14,Acer rubrum,5.8
14,Ulmus alata,8.2
14,Carya ovata,2.6
14,Liquidambar styraciflua,6.5
14,Ulmus alata,7.7
14,Ulmus alata,4
14,Acer rubrum,2.7
14,Ulmus alata,8.8
14,Ulmus alata,3.9
14,Quercus falcata var. pagodifolia,53.2
14,Ulmus alata,3.3
14,Ulmus alata,3.7
14,Nyssa sylvatica,16.1
14,Ulmus alata,10.7
14,Ilex decidua,3.6
14,Ilex decidua,3.2
14,Ilex decidua,4.1
14,Ilex decidua,2.6
14,Liquidambar styraciflua,26.5
14,Ulmus alata,8.4
14,Liquidambar styraciflua,4.9
14,Liquidambar styraciflua,3.9
14,Acer rubrum,3.3
14,Quercus falcata var. pagodifolia,45.5
14,Ulmus alata,2.9
14,Nyssa sylvatica,22.9
14,Acer rubrum,11.3
14,Ilex decidua,2.4
14,Carya ovata,2.5
14,Ulmus alata,3.2
14,Carya ovata,3
14,Acer rubrum,5.3
14,Ilex decidua,3.6
14,Ilex decidua,2.7
14,Carya ovata,2.5
14,Liquidambar styraciflua,26.9
14,Carya ovata,3.3
14,Carya ovata,4.9
14,Ulmus alata,5.8
14,Ulmus alata,3.6
14,Ilex decidua,2.5
14,Ilex decidua,4.9
14,Carya ovata,2.6
14,Ulmus alata,11
14,Ulmus alata,7.5
14,Ulmus alata,6.2
14,Liquidambar styraciflua,16.5
14,Ulmus alata,10.8
14,Ulmus alata,6.3
14,Ilex decidua,2.9
14,Carya ovata,3.3
14,Ilex decidua,2
14,Juniperus virginiana,3.2
14,Carya ovata,2.2
14,Acer rubrum,4.1
14,Quercus falcata var. pagodifolia,40.7
14,Liquidambar styraciflua,21.9
14,Liquidambar styraciflua,25.2
14,Quercus falcata var. pagodifolia,28.8
14,Quercus falcata var. pagodifolia,55.8
14,Liquidambar styraciflua,23.2
14,Liquidambar styraciflua,24.3
14,Carya ovata,2.2
14,Ulmus alata,3.6
14,Ulmus alata,3.7
14,Ulmus alata,3.6
14,Carya ovata,2.4
14,Acer rubrum,5.8
14,Quercus falcata var. pagodifolia,38.3
14,Fraxinus sp.,2.7
14,Ulmus alata,5
14,Quercus falcata var. pagodifolia,56.9
14,Cornus florida,4.6
14,Nyssa sylvatica,10.4
14,Ulmus alata,4.3
14,Liquidambar styraciflua,12.6
14,Quercus falcata var. pagodifolia,61.1
14,Carya ovata,2.9
14,Fraxinus sp.,5.2
14,Carya ovata,3.9
14,Nyssa sylvatica,2.2
14,Carya ovata,2.6
14,Ulmus alata,5.6
14,Ilex decidua,3.6
14,Ilex decidua,4.1
14,Ulmus alata,10.8
14,Ulmus alata,3.8
14,Carya ovata,4.9
14,Ulmus alata,3.6
14,Carya ovata,2.6
14,Ulmus alata,9.3
14,Liquidambar styraciflua,37.5
14,Ilex decidua,4.4
14,Ilex decidua,3.2
14,Ulmus alata,3.3
14,Nyssa sylvatica,2.5
14,Ulmus alata,4.5
14,Carya ovata,2.6
14,Carya ovata,2.5
14,Ulmus alata,3.2
14,Acer rubrum,7.2
14,Carya ovata,2.1
14,Ulmus alata,2.9
14,Ulmus alata,5.1
14,Liquidambar styraciflua,12
14,Acer rubrum,2.1
14,Ulmus alata,7.2
14,Ulmus alata,3.6
14,Ulmus alata,5.4
14,Ilex decidua,6.5
14,Liquidambar styraciflua,27
14,Ilex decidua,3.3
14,Ilex decidua,3.6
14,Ulmus alata,4.7
14,Ulmus alata,5.3
14,Ulmus alata,3.4
14,Carya ovata,38.4
14,Carya ovata,3.1
14,Quercus alba,11.8
14,Liquidambar styraciflua,28.4
14,Liquidambar styraciflua,39
14,Carya ovata,3
14,Acer rubrum,7.5
14,Ilex decidua,3.2
14,Liquidambar styraciflua,54.1
14,Liquidambar styraciflua,36.5
14,Carya ovata,2.8
14,Liquidambar styraciflua,26
14,Carya ovata,2.8
14,Acer rubrum,9.3
14,Acer rubrum,5.3
14,Ilex decidua,4.9
14,Ilex decidua,4
14,Ulmus alata,3
14,Ulmus alata,10.9
14,Ulmus alata,11
14,Liquidambar styraciflua,23.2
14,Ulmus alata,3.9
14,Ulmus alata,7.1
14,Ulmus alata,2.9
14,Ulmus alata,2.8
14,Ulmus alata,2.7
14,Ulmus alata,4.8
14,Acer rubrum,6.9
14,Juniperus virginiana,10.3
14,Cornus florida,6.1
14,Liquidambar styraciflua,15.1
14,Ilex decidua,3.1
14,Ilex decidua,3.2
14,Ilex decidua,2.5
14,Ilex decidua,4
14,Liquidambar styraciflua,3
14,Ilex decidua,6.6
14,Ilex decidua,3.6
14,Ulmus alata,7.3
14,Liquidambar styraciflua,8.7
14,Ilex decidua,3.2
14,Ulmus alata,3.4
14,Liquidambar styraciflua,8.9
14,Ulmus alata,2.6
14,Quercus alba,23.4
14,Ulmus alata,4.8
14,Carya ovata,2.7
14,Ulmus alata,5.5
14,Acer rubrum,2.5
14,Ulmus alata,3.2
14,Liquidambar styraciflua,16.1
14,Liquidambar styraciflua,23
14,Ulmus alata,7
14,Acer rubrum,2.2
14,Ulmus alata,2.7
14,Ulmus alata,3.1
14,Ulmus alata,7.3
14,Ulmus alata,4.9
14,Ulmus alata,3.8
14,Ulmus alata,4.1
14,Fraxinus sp.,3.1
14,Quercus michauxii,19.5
14,Liquidambar styraciflua,34.3
14,Liquidambar styraciflua,21.5
14,Juniperus virginiana,4.2
14,Acer rubrum,3.7
14,Acer rubrum,2.6
14,Quercus michauxii,8
14,Juniperus virginiana,2.5
14,Ilex decidua,5.2
14,Ilex decidua,3.4
14,Ilex decidua,4.8
14,Ulmus alata,4.9
14,Ilex decidua,3.9
14,Carya ovata,2.8
14,Quercus falcata var. pagodifolia,46.7
14,Ulmus alata,3.9
14,Ulmus alata,9
14,Acer rubrum,5.9
14,Ilex decidua,3.5
14,Ilex decidua,2.9
14,Ilex decidua,3.4
14,Ilex decidua,3.6
14,Ulmus alata,5
14,Quercus phellos,48.2
14,Ilex decidua,2.4
14,Ulmus alata,6.2
14,Ulmus alata,3.8
14,Carya ovata,2.3
14,Quercus falcata var. pagodifolia,56
14,Ulmus alata,6.9
14,Ulmus alata,4.8
14,Quercus falcata var. pagodifolia,28
14,Ulmus alata,2.2
14,Ulmus alata,2.4
14,Liquidambar styraciflua,40
14,Nyssa sylvatica,6.7
14,Acer rubrum,10.9
14,Acer rubrum,7.8
14,Ulmus alata,3.2
14,Ulmus alata,7.1
14,Ulmus alata,3.8
14,Ulmus alata,6.7
14,Ulmus alata,2.7
14,Ulmus americana,5.8
14,Ulmus alata,3
14,Ulmus alata,5.8
14,Quercus falcata var. pagodifolia,49.9
14,Ulmus alata,3.7
14,Ulmus alata,3.8
14,Ulmus alata,5.4
14,Ulmus alata,5.6
14,Ulmus alata,4.2
14,Carya ovata,2.5
14,Liquidambar styraciflua,34.7
14,Ulmus alata,5.3
14,Carya ovata,2.5
14,Acer rubrum,4.1
14,Ulmus rubra,9.2
14,Ulmus alata,2.8
14,Ulmus alata,6.1
14,Quercus alba,9.8
14,Ulmus alata,3.5
14,Carya ovata,5.2
14,Carya carolinae-septentrionalis,2
14,Carya ovata,1.5
14,Carya ovata,3.3
14,Acer rubrum,9
14,Acer rubrum,8.8
14,Acer rubrum,4.4
14,Cornus florida,5.9
14,Ulmus alata,4.4
14,Quercus falcata var. pagodifolia,59.3
14,Ulmus alata,3.3
14,Ulmus alata,9.9
14,Acer rubrum,2.4
14,Ulmus alata,5.6
14,Ulmus alata,4.3
14,Quercus falcata var. pagodifolia,40.4
14,Ulmus alata,3
14,Carya ovata,3.5
14,Quercus alba,4.3
14,Ulmus alata,2.6
14,Quercus alba,19.7
14,Carya ovata,3.1
14,Liquidambar styraciflua,45.3
14,Quercus falcata var. pagodifolia,29.2
14,Cornus florida,4.2
14,Ulmus alata,4.7
14,Carya ovata,4.9
14,Juniperus virginiana,3
14,Carya ovata,4.2
14,Morus rubra var. rubra,2.3
14,Quercus falcata var. pagodifolia,19.1
14,Carya ovata,5
14,Ulmus alata,26.2
14,Carya ovata,44.8
14,Quercus falcata var. pagodifolia,3.2
14,Quercus shumardii var. shumardii,17.3
14,Liquidambar styraciflua,23.4
14,Ulmus alata,18.7
14,Juniperus virginiana,2.6
14,Acer rubrum,4.5
14,Ilex decidua,2.8
14,Ilex decidua,2.7
14,Quercus michauxii,13.9
14,Liquidambar styraciflua,23.8
14,Carya ovata,29.8
14,Carya ovata,50.8
14,Carya ovata,29.1
14,Liquidambar styraciflua,7.4
14,Prunus serotina,4.1
14,Liquidambar styraciflua,3.1
14,Carya ovata,3.7
14,Carya ovata,3.4
14,Carya ovata,4.1
14,Carya ovata,2.3
14,Fraxinus sp.,3.9
14,Ulmus alata,4.6
14,Fraxinus sp.,3.1
14,Ulmus alata,2.6
14,Ilex decidua,3.2
14,Ulmus alata,7.9
14,Fraxinus sp.,4
14,Liquidambar styraciflua,32.3
14,Ulmus rubra,6.4
14,Liquidambar styraciflua,31.8
14,Ulmus alata,9.4
14,Carya ovata,2.1
14,Liquidambar styraciflua,26.5
14,Liquidambar styraciflua,7.5
14,Cornus florida,5
14,Ilex decidua,3.6
14,Carya ovata,5.2
14,Morus rubra var. rubra,6.1
14,Carya ovata,4.1
14,Fraxinus sp.,45.8
14,Liquidambar styraciflua,12.3
14,Ilex decidua,3.7
14,Carya ovata,3.1
14,Liquidambar styraciflua,15.3
14,Carya ovata,3.3
14,Quercus alba,50.3
14,Liquidambar styraciflua,3.3
14,Fraxinus sp.,3.4
14,Ligustrum sinense,2.4
14,Carya ovata,4.9
14,Ilex decidua,2.2
14,Celtis laevigata var. laevigata,3.5
14,Ulmus rubra,6
14,Quercus michauxii,4.2
14,Nyssa sylvatica,2.2
14,Acer rubrum,6
14,Carya ovata,2.8
14,Acer rubrum,5.3
14,Carya ovata,4.5
14,Carya ovata,3.5
14,Carya ovata,2.5
14,Carya ovata,1.9
14,Liquidambar styraciflua,17.4
14,Ulmus alata,5.4
14,Quercus michauxii,6.6
14,Ulmus alata,5.4
14,Ulmus alata,3.3
14,Carya ovata,3.8
14,Carya ovata,2.1
14,Fraxinus sp.,4.5
14,Ulmus alata,2.3
14,Quercus phellos,69.8
14,Liquidambar styraciflua,14.2
14,Ligustrum sinense,2.6
14,Ulmus alata,3.8
14,Quercus michauxii,4.6
14,Acer rubrum,2.9
14,Ilex decidua,3.9
14,Ilex decidua,2.5
14,Carya ovata,2.5
14,Quercus michauxii,6.2
14,Ulmus alata,3.5
14,Ulmus alata,3.8
14,Liquidambar styraciflua,61.8
14,Liquidambar styraciflua,12.4
14,Liquidambar styraciflua,32.8
14,Ulmus alata,10.7
14,Quercus michauxii,5.5
14,Quercus michauxii,9.6
14,Cornus florida,4.5
14,Liquidambar styraciflua,40.7
14,Ilex decidua,1.8
14,Ulmus alata,3.2
14,Nyssa sylvatica,15
14,Ilex decidua,3.9
14,Ilex decidua,3.9
14,Ilex decidua,2.9
14,Ulmus alata,3
14,Acer rubrum,4.1
14,Ulmus alata,3.8
14,Ulmus rubra,3.5
14,Ulmus alata,4.3
14,Ulmus americana,2.3
14,Ilex decidua,2.8
14,Ilex decidua,2.5
14,Ulmus alata,7.2
14,Ulmus alata,9
14,Quercus falcata var. pagodifolia,41.6
14,Ulmus alata,3.2
14,Quercus falcata var. pagodifolia,62.6
14,Liquidambar styraciflua,37.9
14,Ulmus alata,7
14,Ilex decidua,4.9
14,Ilex decidua,3.3
14,Quercus michauxii,5.4
14,Carya ovata,20.7
14,Quercus alba,3.9
14,Ulmus alata,6.3
14,Liquidambar styraciflua,52.5
14,Carya ovata,2.4
14,Carya ovata,4.8
14,Ulmus alata,4.5
14,Ulmus alata,3.6
14,Ulmus alata,7.3
14,Ulmus alata,10
14,Carya ovata,29
14,Nyssa sylvatica,22.8
14,Carya ovata,26.7
14,Carya ovata,49.9
14,Ulmus alata,5.1
14,Nyssa sylvatica,19.3
14,Ulmus alata,7.4
14,Ulmus alata,4.3
14,Ulmus alata,3.5
14,Ulmus alata,8.3
14,Ulmus alata,4.3
14,Ulmus alata,3.5
14,Carya ovata,2.3
14,Quercus michauxii,16.4
14,Ilex decidua,4.4
14,Ulmus alata,3.6
14,Liquidambar styraciflua,54.8
14,Fraxinus sp.,3.1
14,Ilex decidua,3.8
14,Liquidambar styraciflua,15.5
14,Celtis laevigata var. laevigata,5.4
14,Quercus michauxii,89.3
14,Carya ovata,3.2
14,Acer rubrum,3.3
14,Acer rubrum,3.2
14,Quercus michauxii,2.3
14,Fraxinus sp.,3
14,Fraxinus sp.,5.6
14,Fraxinus sp.,4.3
14,Fraxinus sp.,2.5
14,Quercus phellos,41.5
14,Nyssa sylvatica,2.6
14,Acer rubrum,5.8
14,Nyssa sylvatica,6.8
14,Viburnum prunifolium,4.5
14,Viburnum prunifolium,4.9
14,Acer rubrum,10.8
14,Carya ovata,25.9
14,Liquidambar styraciflua,18.8
14,Quercus michauxii,3.5
14,Ilex decidua,3.5
14,Liquidambar styraciflua,34.2
14,Quercus falcata var. pagodifolia,53.9
14,Acer rubrum,13.3
14,Liquidambar styraciflua,10.7
14,Liquidambar styraciflua,5.6
14,Liquidambar styraciflua,3
14,Carya ovata,4.2
14,Carya ovata,4.3
14,Carya ovata,3.6
14,Carya ovata,4.5
14,Carya ovata,3.4
14,Carya ovata,5.2
14,Carya ovata,3.3
14,Carya ovata,2.8
14,Carya ovata,3.5
14,Liquidambar styraciflua,5.1
14,Carya ovata,4.8
14,Carya ovata,2.2
14,Carya carolinae-septentrionalis,2.3
14,Ulmus alata,6.7
14,Liquidambar styraciflua,33.9
14,Carya ovata,2.2
14,Carya ovata,2.8
14,Carya ovata,2.5
14,Ilex decidua,6.5
14,Ilex decidua,6.2
14,Quercus falcata var. pagodifolia,35.5
14,Carya ovata,2.5
14,Ulmus alata,21.7
14,Carya ovata,3.2
14,Liquidambar styraciflua,3.7
14,Carya ovata,3.3
14,Carya ovata,2.8
14,Nyssa sylvatica,2.6
14,Carya ovata,3.4
14,Quercus falcata var. pagodifolia,44.9
14,Carya ovata,3.6
14,Ilex decidua,3.6
14,Ulmus alata,5.9
14,Carya ovata,33.4
14,Ulmus alata,6.5
14,Nyssa sylvatica,9.6
14,Ilex decidua,3.2
14,Ilex decidua,2.5
14,Quercus falcata var. pagodifolia,72.3
14,Ulmus alata,5.3
14,Quercus lyrata,5.3
14,Carya ovata,1.1
14,Carya ovata,4.7
14,Liquidambar styraciflua,13.2
14,Ulmus alata,7.2
14,Ulmus alata,3.1
14,Ulmus alata,8.8
14,Ulmus americana,5.1
14,Acer rubrum,8.8
14,Ulmus americana,3.5
14,Quercus falcata var. pagodifolia,47.4
14,Ulmus alata,2.9
14,Ulmus alata,7.5
14,Carya ovata,36
14,Liquidambar styraciflua,41.8
14,Ulmus alata,6
14,Ulmus alata,4.4
14,Ilex decidua,5.7
14,Ilex decidua,4.7
14,Liquidambar styraciflua,6.5
14,Liquidambar styraciflua,8.2
14,Quercus michauxii,5.5
14,Nyssa sylvatica,30.9
14,Ilex decidua,3.7
14,Carya ovata,43.2
14,Ulmus alata,8.4
14,Liquidambar styraciflua,28.4
14,Ulmus alata,3
14,Liquidambar styraciflua,21.2
14,Ulmus rubra,12.2
14,Ulmus rubra,22.4
14,Ulmus rubra,26.7
14,Ilex decidua,4.7
14,Ilex decidua,2.9
14,Carya ovata,3.3
14,Ilex decidua,4.9
14,Ulmus alata,3
14,Quercus alba,33.6
14,Ligustrum sinense,1.4
14,Ulmus alata,5.9
14,Carya ovata,51.6
14,Liquidambar styraciflua,27.8
14,Ulmus alata,7.6
14,Ulmus alata,7
14,Carya ovata,3.3
14,Liquidambar styraciflua,31.9
14,Ilex decidua,3.5
14,Ilex decidua,3.2
14,Carya ovata,3.1
14,Ulmus alata,20.3
14,Ulmus americana,7.4
14,Liquidambar styraciflua,28.2
14,Ilex decidua,4.6
14,Ilex decidua,2.2
14,Nyssa sylvatica,23
14,Liquidambar styraciflua,19
14,Ulmus alata,3.9
14,Liquidambar styraciflua,7.1
14,Fraxinus sp.,5.2
14,Liquidambar styraciflua,23.7
14,Ulmus alata,2.6
14,Ulmus alata,5.4
14,Ulmus alata,3.6
14,Carya ovata,65.2
14,Liquidambar styraciflua,8.9
14,Liquidambar styraciflua,11.5
14,Ilex decidua,5.2
14,Liquidambar styraciflua,25.7
14,Ulmus alata,5.7
14,Carya ovata,5.2
14,Ulmus americana,6.4
14,Liquidambar styraciflua,20.2
14,Quercus falcata var. pagodifolia,70.9
14,Fraxinus sp.,5.5
14,Ulmus rubra,3.8
14,Quercus michauxii,7.4
14,Ulmus alata,3
14,Carya ovata,31.4
14,Fraxinus sp.,2.9
14,Ulmus alata,5.7
14,Acer rubrum,6.6
14,Carya ovata,2.2
14,Carya ovata,2.2
14,Liquidambar styraciflua,18.4
14,Ulmus alata,5.8
14,Carya ovata,2
14,Carya ovata,2.2
14,Carya ovata,2.9
14,Ilex decidua,3.2
14,Ulmus alata,7.6
14,Ulmus alata,2.7
14,Ulmus alata,7.8
14,Ulmus alata,9.9
14,Ulmus alata,5.8
14,Ulmus alata,3
14,Liquidambar styraciflua,19.8
14,Ulmus alata,7.3
14,Liquidambar styraciflua,18.5
14,Ilex decidua,3.9
14,Ulmus alata,4.9
14,Liquidambar styraciflua,14.5
14,Ulmus alata,10.9
14,Liquidambar styraciflua,25
14,Ulmus alata,6.6
14,Liquidambar styraciflua,17.4
14,Ulmus alata,11.1
14,Ulmus alata,4.4
14,Liquidambar styraciflua,17.9
14,Ulmus alata,6.5
14,Ulmus alata,8.1
14,Carya ovata,3.6
14,Ulmus alata,4.1
14,Ulmus alata,8.5
14,Cornus florida,4.1
14,Ilex decidua,5.2
14,Ilex decidua,4.5
14,Liquidambar styraciflua,53.8
14,Cornus florida,3.8
14,Ilex decidua,4.1
14,Ilex decidua,3
14,Ilex decidua,2.2
14,Liquidambar styraciflua,16.6
14,Liquidambar styraciflua,19.8
14,Liquidambar styraciflua,24.7
14,Ilex decidua,5.2
14,Quercus falcata var. pagodifolia,56.6
14,Liquidambar styraciflua,15.3
14,Quercus falcata var. pagodifolia,28.2
14,Ulmus alata,4.3
14,Ulmus alata,10.1
14,Ilex decidua,3.7
14,Carya ovata,4.7
14,Carya ovata,3.4
14,Carya ovata,4.5
14,Ulmus alata,5.6
14,Liquidambar styraciflua,49.7
14,Ilex decidua,3.9
14,Asimina triloba,4.1
14,Ulmus alata,11
14,Quercus michauxii,13
14,Carya ovata,4
14,Carya ovata,3.2
14,Carya ovata,3.1
14,Liquidambar styraciflua,29.9
14,Carya ovata,4.5
14,Quercus michauxii,3.2
14,Carya ovata,2.2
14,Nyssa sylvatica,27.6
14,Carya ovata,3.4
14,Liquidambar styraciflua,36.2
14,Ulmus rubra,10.2
14,Ulmus alata,4
14,Ulmus rubra,11
14,Cornus florida,4.5
14,Ulmus alata,6
14,Ulmus alata,5.4
14,Ulmus alata,3.1
14,Carya ovata,44.2
14,Acer rubrum,21.9
14,Asimina triloba,2.7
14,Asimina triloba,3.6
14,Ulmus alata,4.5
14,Ulmus alata,7.6
14,Ulmus rubra,13.2
14,Ulmus rubra,24.5
14,Liquidambar styraciflua,49.9
14,Asimina triloba,3.2
14,Ulmus alata,5.6
14,Asimina triloba,3.5
14,Morus rubra var. rubra,12
14,Asimina triloba,3.5
14,Asimina triloba,3.9
14,Carya ovata,43.2
14,Asimina triloba,4.7
14,Asimina triloba,4.5
14,Carya ovata,2.9
14,Carya ovata,2.2
14,Morus rubra var. rubra,17.3
14,Liquidambar styraciflua,24.1
14,Liquidambar styraciflua,29.7
14,Carya ovata,4.3
14,Acer rubrum,3.1
14,Quercus michauxii,6.3
14,Quercus michauxii,6.3
14,Nyssa sylvatica,31.2
14,Liquidambar styraciflua,37.7
14,Ulmus alata,5.1
14,Ilex decidua,3.2
14,Ulmus alata,5.3
14,Ulmus rubra,10.6
14,Liquidambar styraciflua,12.3
14,Ulmus alata,8.1
14,Fraxinus sp.,3.7
14,Quercus michauxii,12.4
14,Ilex decidua,5.3
14,Ilex decidua,2.5
14,Liquidambar styraciflua,35.6
14,Cornus florida,4.5
14,Carya ovata,48.7
14,Carya ovata,53
14,Liquidambar styraciflua,4.9
14,Quercus falcata var. pagodifolia,55.9
14,Acer rubrum,3.6
14,Ulmus alata,5.9
14,Liquidambar styraciflua,16.1
14,Liquidambar styraciflua,18.7
14,Carya ovata,20.5
14,Ilex decidua,4.9
14,Carya ovata,45.5
14,Carya ovata,38.8
14,Ulmus alata,5.3
14,Quercus falcata var. pagodifolia,42.5
14,Liquidambar styraciflua,14.3
14,Ulmus alata,3.9
14,Ulmus alata,3.8
14,Ulmus alata,8.2
14,Carya ovata,3.5
14,Quercus shumardii var. shumardii,2.9
14,Liquidambar styraciflua,35
14,Carya ovata,3.8
14,Carya ovata,3.1
14,Carya ovata,4.5
14,Carya ovata,3.4
14,Carya ovata,3.9
14,Carya ovata,3.3
14,Morus rubra var. rubra,2.7
14,Quercus shumardii var. shumardii,3.5
14,Juniperus virginiana,28.3
14,Carya ovata,2.6
14,Carya ovata,36.2
14,Ulmus alata,19.5
14,Carya ovata,2.9
14,Carya ovata,3.8
14,Quercus phellos,41.3
14,Carya ovata,3.1
14,Juniperus virginiana,13.3
14,Carya ovata,2.9
14,Carya ovata,3.2
14,Nyssa sylvatica,24
14,Carya ovata,45.9
14,Liquidambar styraciflua,23.4
14,Ilex decidua,4.3
14,Ilex decidua,3.5
14,Ilex decidua,3.5
14,Quercus shumardii var. shumardii,3.5
14,Liquidambar styraciflua,8
14,Carya ovata,1.5
14,Liquidambar styraciflua,7
14,Fraxinus sp.,3.4
14,Nyssa sylvatica,16.3
14,Ulmus alata,5.3
14,Fraxinus sp.,3.5
14,Carya ovata,2.8
14,Juniperus virginiana,7.4
14,Acer rubrum,6.2
14,Acer rubrum,4.5
14,Carya ovata,5.4
14,Juniperus virginiana,4.7
14,Carya ovata,3.1
14,Juniperus virginiana,3.8
14,Ulmus alata,34.5
14,Liquidambar styraciflua,7.3
14,Carya ovata,2.9
14,Quercus alba,3.4
14,Acer rubrum,1.6
14,Liquidambar styraciflua,4.3
14,Carya ovata,40.7
14,Ulmus alata,3
14,Ulmus alata,2
14,Liquidambar styraciflua,29.5
14,Juniperus virginiana,3.2
14,Ulmus alata,7.1
14,Ulmus rubra,4.2
14,Juniperus virginiana,4.2
14,Ulmus alata,9.3
14,Ulmus alata,5.5
14,Ulmus alata,7.9
14,Quercus rubra,4.8
14,Liquidambar styraciflua,7.2
14,Ulmus alata,5.4
14,Ulmus alata,4
14,Carya carolinae-septentrionalis,60.9
14,Nyssa sylvatica,21.8
14,Quercus phellos,6.3
14,Ulmus alata,5.5
14,Ulmus alata,7.7
14,Ulmus alata,6.5
14,Carya ovata,40.7
14,Ulmus alata,3.9
14,Ulmus alata,3.1
14,Ulmus alata,7.2
14,Juniperus virginiana,5.9
14,Acer rubrum,3
14,Carya ovata,2
14,Liquidambar styraciflua,18
14,Quercus falcata var. pagodifolia,41.7
14,Liquidambar styraciflua,19.8
14,Quercus falcata var. pagodifolia,40
14,Juniperus virginiana,5.8
14,Juniperus virginiana,3.7
14,Juniperus virginiana,3.5
14,Carya carolinae-septentrionalis,45.7
14,Quercus shumardii var. shumardii,4
14,Acer rubrum,6.2
14,Ulmus alata,3.8
14,Ulmus alata,7.2
14,Ulmus alata,2.8
14,Fraxinus sp.,3.2
14,Liquidambar styraciflua,19.8
14,Liquidambar styraciflua,28.9
14,Ulmus alata,2
14,Liquidambar styraciflua,24.1
14,Juniperus virginiana,5.8
14,Cornus florida,4.3
14,Nyssa sylvatica,26.6
14,Quercus alba,7.8
14,Liquidambar styraciflua,16.1
14,Cornus florida,4.2
14,Juniperus virginiana,2.9
14,Carya ovata,3.1
14,Ulmus rubra,16.6
14,Quercus michauxii,3.6
14,Cornus florida,3
14,Liquidambar styraciflua,30.3
14,Quercus shumardii var. shumardii,4.3
14,Nyssa sylvatica,10.3
14,Juniperus virginiana,3.1
14,Cornus florida,4.3
14,Acer rubrum,4.5
14,Carya carolinae-septentrionalis,62.8
14,Juniperus virginiana,3.3
14,Liquidambar styraciflua,10.9
14,Juniperus virginiana,3
14,Ulmus alata,4.1
14,Liquidambar styraciflua,9.6
14,Liquidambar styraciflua,7.6
14,Acer rubrum,2.9
14,Carya ovata,4.4
14,Quercus michauxii,4.1
14,Quercus michauxii,18
14,Quercus michauxii,4.7
14,Acer rubrum,6.8
14,Quercus michauxii,19.4
14,Quercus michauxii,9
14,Liquidambar styraciflua,38
14,Juniperus virginiana,4.3
14,Carya glabra,16.8
14,Juniperus virginiana,4
14,Carya carolinae-septentrionalis,45
14,Juniperus virginiana,3.9
14,Quercus falcata var. pagodifolia,4.5
14,Ilex decidua,3
14,Quercus falcata var. pagodifolia,78
14,Juniperus virginiana,2.9
14,Carya carolinae-septentrionalis,55.3
14,Quercus michauxii,9.5
14,Juniperus virginiana,4
14,Juniperus virginiana,4.2
14,Juniperus virginiana,4.6
14,Liquidambar styraciflua,46.6
14,Quercus shumardii var. shumardii,2.9
14,Quercus michauxii,3.4
14,Fraxinus sp.,3.7
14,Carya carolinae-septentrionalis,54.9
14,Juniperus virginiana,2.5
14,Juniperus virginiana,4.2
14,Juniperus virginiana,3.6
14,Ulmus alata,5.3
14,Quercus shumardii var. shumardii,5.3
14,Fagus grandifolia,4
14,Cornus florida,3.3
14,Ilex decidua,4.3
14,Ulmus alata,6.8
14,Quercus falcata var. pagodifolia,27.1
14,Quercus alba,9.4
14,Acer rubrum,5.2
14,Juniperus virginiana,3.2
14,Juniperus virginiana,4.7
14,Nyssa sylvatica,5.3
14,Juniperus virginiana,6.4
14,Acer rubrum,4.6
14,Acer rubrum,4.5
14,Quercus falcata var. pagodifolia,23
14,Juniperus virginiana,3.9
14,Ilex decidua,4.3
14,Ulmus alata,3.3
14,Ulmus alata,8.7
14,Ulmus alata,3.4
14,Ulmus alata,4.5
14,Liquidambar styraciflua,27.6
14,Ilex decidua,3.8
14,Ilex decidua,3
14,Quercus falcata var. pagodifolia,13.9
14,Liquidambar styraciflua,29.4
14,Quercus alba,6.1
14,Quercus michauxii,9
14,Liquidambar styraciflua,47.3
14,Juniperus virginiana,4.5
14,Ilex decidua,3.2
14,Juniperus virginiana,4.2
14,Juniperus virginiana,5.9
14,Carya ovata,43.7
14,Carya ovata,31.4
14,Ulmus alata,5.6
14,Ulmus alata,13.1
14,Quercus michauxii,7.4
14,Ulmus rubra,10.2
14,Juniperus virginiana,2.3
14,Quercus michauxii,12.7
14,Ulmus alata,4.4
14,Liquidambar styraciflua,6.4
14,Quercus michauxii,7.7
14,Ulmus alata,4
14,Carya ovata,39.1
14,Ulmus alata,2.9
14,Ulmus alata,3.5
14,Ulmus alata,3.7
14,Quercus michauxii,10.8
14,Liquidambar styraciflua,13.1
14,Ilex decidua,2.7
14,Quercus michauxii,9.9
14,Ilex decidua,3
14,Quercus shumardii var. shumardii,4.3
14,Ulmus alata,4.6
14,Juniperus virginiana,2.3
14,Ilex decidua,3.6
14,Juniperus virginiana,4.7
14,Cornus florida,5
14,Ostrya virginiana var. virginiana,10.8
14,Quercus falcata var. pagodifolia,51.6
14,Ulmus alata,4.4
14,Carya ovata,54.2
14,Juniperus virginiana,7.8
14,Juniperus virginiana,6.7
14,Ilex decidua,5.3
14,Ilex decidua,2.5
14,Quercus alba,7.3
14,Carya ovata,32.8
14,Ilex decidua,4.2
14,Ilex decidua,3.2
