plot,sp,dbh
BSP6,Knema attenuata,3.501408748
BSP6,Knema attenuata,3.501408748
BSP6,Knema attenuata,3.819718634
BSP6,Knema attenuata,3.819718634
BSP6,Knema attenuata,3.819718634
BSP6,Knema attenuata,3.819718634
BSP6,Knema attenuata,3.819718634
BSP6,Knema attenuata,4.13802852
BSP6,Knema attenuata,4.13802852
BSP6,Knema attenuata,4.13802852
BSP6,Knema attenuata,4.13802852
BSP6,Knema attenuata,4.456338407
BSP6,Knema attenuata,4.456338407
BSP6,Knema attenuata,4.774648293
BSP6,Knema attenuata,4.774648293
BSP6,Knema attenuata,6.981080814
BSP6,Knema attenuata,5.092958179
BSP6,Knema attenuata,5.092958179
BSP6,Knema attenuata,5.092958179
BSP6,Knema attenuata,5.092958179
BSP6,Knema attenuata,5.411268065
BSP6,Knema attenuata,5.411268065
BSP6,Knema attenuata,5.411268065
BSP6,Knema attenuata,5.729577951
BSP6,Knema attenuata,5.729577951
BSP6,Knema attenuata,7.002817496
BSP6,Knema attenuata,7.002817496
BSP6,Knema attenuata,7.321127382
BSP6,Knema attenuata,10.5811109
BSP6,Knema attenuata,7.957747155
BSP6,Knema attenuata,7.957747155
BSP6,Knema attenuata,8.276057041
BSP6,Knema attenuata,9.230986699
BSP6,Knema attenuata,11.77746579
BSP6,Knema attenuata,14.64225476
BSP6,Knema attenuata,16.55211408
BSP6,Knema attenuata,19.73521294
BSP6,Knema attenuata,20.05352283
BSP6,Knema attenuata,21.96338215
BSP6,Knema attenuata,22.28169203
BSP6,Knema attenuata,23.87324146
BSP6,Knema attenuata,26.10141067
BSP6,Lagerstroemia microcarpa,7.321127382
BSP6,Lagerstroemia microcarpa,22.91831181
BSP6,Lagerstroemia microcarpa,49.97465213
BSP6,Lagerstroemia microcarpa,50.29296202
BSP6,Lagerstroemia microcarpa,69.70986507
BSP6,Leea indica,3.501408748
BSP6,Leea indica,3.819718634
BSP6,Leea indica,4.13802852
BSP6,Leea indica,4.456338407
BSP6,Leea indica,5.092958179
BSP6,Leea indica,5.411268065
BSP6,Litsea floribunda,4.774648293
BSP6,Litsea floribunda,10.18591636
BSP6,Litsea laevigata,3.819718634
BSP6,Litsea laevigata,8.276057041
BSP6,Lophopetalum wightianum,3.501408748
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,3.819718634
BSP6,Lophopetalum wightianum,4.13802852
BSP6,Lophopetalum wightianum,4.456338407
BSP6,Lophopetalum wightianum,4.456338407
BSP6,Lophopetalum wightianum,4.456338407
BSP6,Lophopetalum wightianum,4.774648293
BSP6,Lophopetalum wightianum,4.774648293
BSP6,Lophopetalum wightianum,4.774648293
BSP6,Lophopetalum wightianum,5.411268065
BSP6,Lophopetalum wightianum,5.729577951
BSP6,Lophopetalum wightianum,5.729577951
BSP6,Lophopetalum wightianum,5.729577951
BSP6,Lophopetalum wightianum,5.729577951
BSP6,Lophopetalum wightianum,7.321127382
BSP6,Lophopetalum wightianum,8.276057041
BSP6,Lophopetalum wightianum,8.594366927
BSP6,Lophopetalum wightianum,8.594366927
BSP6,Lophopetalum wightianum,8.912676813
BSP6,Lophopetalum wightianum,9.549296586
BSP6,Lophopetalum wightianum,11.77746579
BSP6,Lophopetalum wightianum,12.09577567
BSP6,Lophopetalum wightianum,12.09577567
BSP6,Lophopetalum wightianum,13.36901522
BSP6,Lophopetalum wightianum,13.36901522
BSP6,Lophopetalum wightianum,15.91549431
BSP6,Lophopetalum wightianum,16.2338042
BSP6,Lophopetalum wightianum,18.4619734
BSP6,Lophopetalum wightianum,19.09859317
BSP6,Lophopetalum wightianum,19.09859317
BSP6,Lophopetalum wightianum,20.05352283
BSP6,Lophopetalum wightianum,20.37183272
BSP6,Lophopetalum wightianum,20.6901426
BSP6,Lophopetalum wightianum,21.64507226
BSP6,Lophopetalum wightianum,22.28169203
BSP6,Lophopetalum wightianum,23.87324146
BSP6,Lophopetalum wightianum,25.14648101
BSP6,Lophopetalum wightianum,26.73803044
BSP6,Lophopetalum wightianum,26.73803044
BSP6,Lophopetalum wightianum,27.05634033
BSP6,Lophopetalum wightianum,27.37465021
BSP6,Lophopetalum wightianum,27.6929601
BSP6,Lophopetalum wightianum,28.01126998
BSP6,Lophopetalum wightianum,30.55774907
BSP6,Lophopetalum wightianum,31.83098862
BSP6,Lophopetalum wightianum,32.78591828
BSP6,Lophopetalum wightianum,35.01408748
BSP6,Lophopetalum wightianum,36.28732702
BSP6,Lophopetalum wightianum,36.60563691
BSP6,Lophopetalum wightianum,38.51549623
BSP6,Lophopetalum wightianum,38.51549623
BSP6,Lophopetalum wightianum,39.78873577
BSP6,Lophopetalum wightianum,43.29014452
BSP6,Lophopetalum wightianum,43.92676429
BSP6,Lophopetalum wightianum,44.88169395
BSP6,Lophopetalum wightianum,45.51831372
BSP6,Lophopetalum wightianum,46.1549335
BSP6,Lophopetalum wightianum,49.01972247
BSP6,Lophopetalum wightianum,49.65634224
BSP6,Lophopetalum wightianum,53.47606088
BSP6,Lophopetalum wightianum,54.74930042
BSP6,Lophopetalum wightianum,55.70423008
BSP6,Lophopetalum wightianum,58.56901906
BSP6,Lophopetalum wightianum,63.34366735
BSP6,Lophopetalum wightianum,63.66197724
BSP6,Lophopetalum wightianum,66.8450761
BSP6,Lophopetalum wightianum,69.70986507
BSP6,Lophopetalum wightianum,77.34930234
BSP6,Lophopetalum wightianum,78.304232
BSP6,Lophopetalum wightianum,83.39719018
BSP6,Lophopetalum wightianum,90.71831756
BSP6,Luvunga sarmentosa,3.819718634
BSP6,Macaranga peltata,8.594366927
BSP6,Macaranga peltata,9.230986699
BSP6,Macaranga peltata,9.867606472
BSP6,Macaranga peltata,24.19155135
BSP6,Madhuca longifolia,6.318270836
BSP6,Madhuca longifolia,12.09577567
BSP6,Madhuca longifolia,18.28828114
BSP6,Madhuca neriifolia,6.302214213
BSP6,Madhuca neriifolia,5.411268065
BSP6,Madhuca neriifolia,9.45332132
BSP6,Madhuca neriifolia,9.549296586
BSP6,Madhuca neriifolia,9.549296586
BSP6,Madhuca neriifolia,9.867606472
BSP6,Madhuca neriifolia,11.4591559
BSP6,Madhuca neriifolia,12.09577567
BSP6,Madhuca neriifolia,13.36901522
BSP6,Madhuca neriifolia,15.27887454
BSP6,Madhuca neriifolia,15.91549431
BSP6,Madhuca neriifolia,17.73417475
BSP6,Madhuca neriifolia,17.82535363
BSP6,Madhuca neriifolia,18.4619734
BSP6,Maesa indica,5.411268065
BSP6,Maesa indica,5.729577951
BSP6,Maesa indica,7.321127382
BSP6,Maesa indica,7.957747155
BSP6,Maesa indica,8.276057041
BSP6,Maesa indica,10.53793231
BSP6,Mallotus philippensis,7.639437268
BSP6,Mangifera indica,4.13802852
BSP6,Mangifera indica,4.13802852
BSP6,Mangifera indica,5.411268065
BSP6,Mangifera indica,8.276057041
BSP6,Mangifera indica,14.64225476
BSP6,Mangifera indica,15.27887454
BSP6,Mangifera indica,17.50704374
BSP6,Mangifera indica,34.37746771
BSP6,Meyna laxiflora,5.729577951
BSP6,Michelia champaca,19.09859317
BSP6,Mimusops elengi,3.819718634
BSP6,Mimusops elengi,3.819718634
BSP6,Mimusops elengi,4.13802852
BSP6,Mimusops elengi,4.774648293
BSP6,Mimusops elengi,5.411268065
BSP6,Mimusops elengi,5.729577951
BSP6,Mimusops elengi,5.729577951
BSP6,Mimusops elengi,10.18591636
BSP6,Mimusops elengi,10.82253613
BSP6,Myristica dactyloides,3.501408748
BSP6,Myristica dactyloides,27.6929601
BSP6,Myristica dactyloides,32.78591828
BSP6,Myristica dactyloides,40.10704566
BSP6,Myristica malabarica,3.501408748
BSP6,Myristica malabarica,3.819718634
BSP6,Myristica malabarica,3.819718634
BSP6,Myristica malabarica,3.819718634
BSP6,Myristica malabarica,3.819718634
BSP6,Myristica malabarica,4.13802852
BSP6,Myristica malabarica,4.13802852
BSP6,Myristica malabarica,4.456338407
BSP6,Myristica malabarica,4.774648293
BSP6,Myristica malabarica,5.092958179
BSP6,Myristica malabarica,5.092958179
BSP6,Myristica malabarica,5.411268065
BSP6,Myristica malabarica,6.047887837
BSP6,Myristica malabarica,7.002817496
BSP6,Myristica malabarica,12.73239545
BSP6,Myristica malabarica,13.05070533
BSP6,Myristica malabarica,21.64507226
BSP6,Myristica malabarica,33.42253805
BSP6,Myristica malabarica,35.33239737
BSP6,Myristica malabarica,38.19718634
BSP6,Myristica malabarica,41.3802852
BSP6,Neolitsea zeylanica,6.047887837
BSP6,Neolitsea zeylanica,7.321127382
BSP6,Nothopegia beddomei,7.957747155
BSP6,Nothopegia racemosa,4.13802852
BSP6,Nothopegia racemosa,4.13802852
BSP6,Nothopegia racemosa,4.13802852
BSP6,Nothopegia racemosa,4.13802852
BSP6,Nothopegia racemosa,4.13802852
BSP6,Nothopegia racemosa,4.456338407
BSP6,Nothopegia racemosa,5.092958179
BSP6,Nothopegia racemosa,5.092958179
BSP6,Nothopegia racemosa,5.729577951
BSP6,Nothopegia racemosa,7.639437268
BSP6,Nothopegia racemosa,10.82253613
BSP6,Nothopegia racemosa,19.09859317
BSP6,Nothopegia racemosa,20.05352283
BSP6,Nothopegia racemosa,21.00845249
BSP6,Nothopegia racemosa,36.9239468
BSP6,Nothopegia racemosa,42.65352475
BSP6,Olea dioica,3.501408748
BSP6,Olea dioica,4.456338407
BSP6,Olea dioica,7.321127382
BSP6,Olea dioica,10.50422624
BSP6,Olea dioica,11.77746579
BSP6,Olea dioica,13.36901522
BSP6,Olea dioica,14.64225476
BSP6,Olea dioica,14.64225476
BSP6,Olea dioica,16.2338042
BSP6,Olea dioica,17.82535363
BSP6,Olea dioica,18.4619734
BSP6,Olea dioica,19.41690306
BSP6,Olea dioica,20.05352283
BSP6,Olea dioica,22.28169203
BSP6,Olea dioica,23.55493158
BSP6,Olea dioica,26.73803044
BSP6,Olea dioica,28.32957987
BSP6,Olea dioica,28.32957987
BSP6,Olea dioica,30.55774907
BSP6,Olea dioica,32.1492985
BSP6,Persea macrantha,3.819718634
BSP6,Persea macrantha,8.912676813
BSP6,Prunus ceylanica,6.047887837
BSP6,Randia rugulosa,4.13802852
BSP6,Randia rugulosa,5.729577951
BSP6,Sterculia guttata,3.819718634
BSP6,Sterculia guttata,4.13802852
BSP6,Sterculia guttata,4.774648293
BSP6,Sterculia guttata,5.411268065
BSP6,Sterculia guttata,7.321127382
BSP6,Sterculia guttata,7.957747155
BSP6,Sterculia guttata,11.4591559
BSP6,Stereospermum colais,8.912676813
BSP6,Stereospermum colais,10.50422624
BSP6,Stereospermum colais,13.68732511
BSP6,Stereospermum colais,23.57428031
BSP6,Stereospermum colais,21.64507226
BSP6,Tabernaemontana heyneana,4.13802852
BSP6,Tabernaemontana heyneana,5.411268065
BSP6,Tabernaemontana heyneana,5.729577951
BSP6,Tabernaemontana heyneana,5.729577951
BSP6,Tabernaemontana heyneana,6.366197724
BSP6,Tabernaemontana heyneana,8.594366927
BSP6,Terminalia alata,49.97465213
BSP6,Terminalia bellirica,26.41972055
BSP6,Terminalia bellirica,31.83098862
BSP6,Terminalia bellirica,40.10704566
BSP6,Terminalia bellirica,46.1549335
BSP6,Terminalia bellirica,55.70423008
BSP6,Terminalia bellirica,97.91172776
BSP6,Terminalia paniculata,25.46479089
BSP6,Trichilia connaroides,3.819718634
BSP6,Turpinia malabarica,7.639437268
BSP6,Turpinia malabarica,11.14084602
BSP6,Turpinia malabarica,31.83098862
BSP6,Vepris bilocularis,3.501408748
BSP6,Vepris bilocularis,3.501408748
BSP6,Vepris bilocularis,3.501408748
BSP6,Vepris bilocularis,3.819718634
BSP6,Vepris bilocularis,4.13802852
BSP6,Vepris bilocularis,5.092958179
BSP6,Vepris bilocularis,5.092958179
BSP6,Vepris bilocularis,8.276057041
BSP6,Vepris bilocularis,10.50422624
BSP6,Vepris bilocularis,11.14084602
BSP6,Vepris bilocularis,11.4591559
BSP6,Vepris bilocularis,11.77746579
BSP6,Vepris bilocularis,11.77746579
BSP6,Vepris bilocularis,12.41408556
BSP6,Vepris bilocularis,12.73239545
BSP6,Vepris bilocularis,13.36901522
BSP6,Vepris bilocularis,14.00563499
BSP6,Vepris bilocularis,14.32394488
BSP6,Vepris bilocularis,14.32394488
BSP6,Vepris bilocularis,14.96056465
BSP6,Vepris bilocularis,14.96056465
BSP6,Vepris bilocularis,16.55211408
BSP6,Vepris bilocularis,17.18873385
BSP6,Vepris bilocularis,18.14366351
BSP6,Vepris bilocularis,18.4619734
BSP6,Vepris bilocularis,18.78028328
BSP6,Vepris bilocularis,19.41690306
BSP6,Vepris bilocularis,19.41690306
BSP6,Vepris bilocularis,20.05352283
BSP6,Vepris bilocularis,20.37183272
BSP6,Vepris bilocularis,20.6901426
BSP6,Vepris bilocularis,21.00845249
BSP6,Vepris bilocularis,21.32676237
BSP6,Vepris bilocularis,22.28169203
BSP6,Vepris bilocularis,22.91831181
BSP6,Vepris bilocularis,25.46479089
BSP6,Vepris bilocularis,25.78310078
BSP6,Vepris bilocularis,25.78310078
BSP6,Vepris bilocularis,27.05634033
BSP6,Vepris bilocularis,28.64788976
BSP6,Vepris bilocularis,29.9211293
BSP6,Vepris bilocularis,30.55774907
BSP6,Vepris bilocularis,30.87605896
BSP6,Vepris bilocularis,30.87605896
BSP6,Vepris bilocularis,31.19436885
BSP6,Vepris bilocularis,32.1492985
BSP6,Vepris bilocularis,32.78591828
BSP6,Vepris bilocularis,33.74084794
BSP6,Vepris bilocularis,33.74084794
BSP6,Vepris bilocularis,35.01408748
BSP6,Vepris bilocularis,35.01408748
BSP6,Vepris bilocularis,35.01408748
BSP6,Vepris bilocularis,37.24225668
BSP6,Vepris bilocularis,38.19718634
BSP6,Vepris bilocularis,42.01690498
BSP6,Vepris bilocularis,44.56338407
BSP6,Vepris bilocularis,58.56901906
BSP6,Vitex altissima,40.42535555
BSP6,Vitex altissima,41.06197532
BSP6,Vitex altissima,64.29859701
BSP6,Vitex altissima,76.0760628
BSP6,Xylia xylocarpa,32.46760839
BSP6,Xylia xylocarpa,36.60563691
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,4.774648293
BSP65,Actinodaphne bourdillonii,5.092958179
BSP65,Actinodaphne bourdillonii,5.092958179
BSP65,Actinodaphne bourdillonii,5.092958179
BSP65,Actinodaphne bourdillonii,5.092958179
BSP65,Actinodaphne bourdillonii,5.411268065
BSP65,Actinodaphne bourdillonii,5.411268065
BSP65,Actinodaphne bourdillonii,5.411268065
BSP65,Actinodaphne bourdillonii,5.411268065
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,5.729577951
BSP65,Actinodaphne bourdillonii,6.047887837
BSP65,Actinodaphne bourdillonii,6.047887837
BSP65,Actinodaphne bourdillonii,6.047887837
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.366197724
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,6.68450761
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.002817496
BSP65,Actinodaphne bourdillonii,7.321127382
BSP65,Actinodaphne bourdillonii,7.321127382
BSP65,Actinodaphne bourdillonii,7.639437268
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,7.957747155
BSP65,Actinodaphne bourdillonii,8.276057041
BSP65,Actinodaphne bourdillonii,8.276057041
BSP65,Actinodaphne bourdillonii,8.276057041
BSP65,Actinodaphne bourdillonii,8.594366927
BSP65,Actinodaphne bourdillonii,8.912676813
BSP65,Actinodaphne bourdillonii,8.912676813
BSP65,Actinodaphne bourdillonii,9.230986699
BSP65,Actinodaphne bourdillonii,9.230986699
BSP65,Actinodaphne bourdillonii,9.230986699
BSP65,Actinodaphne bourdillonii,9.549296586
BSP65,Actinodaphne bourdillonii,9.549296586
BSP65,Actinodaphne bourdillonii,9.549296586
BSP65,Actinodaphne bourdillonii,9.549296586
BSP65,Actinodaphne bourdillonii,9.549296586
BSP65,Actinodaphne bourdillonii,10.18591636
BSP65,Actinodaphne bourdillonii,10.50422624
BSP65,Actinodaphne bourdillonii,10.50422624
BSP65,Actinodaphne bourdillonii,10.82253613
BSP65,Actinodaphne bourdillonii,11.14084602
BSP65,Actinodaphne bourdillonii,11.14084602
BSP65,Actinodaphne bourdillonii,11.14084602
BSP65,Actinodaphne bourdillonii,11.14084602
BSP65,Actinodaphne bourdillonii,11.14084602
BSP65,Actinodaphne bourdillonii,12.09577567
BSP65,Actinodaphne bourdillonii,12.09577567
BSP65,Actinodaphne bourdillonii,12.09577567
BSP65,Actinodaphne bourdillonii,14.32394488
BSP65,Aglaia barberi,7.321127382
BSP65,Aglaia barberi,8.276057041
BSP65,Aglaia barberi,19.41690306
BSP65,Alseodaphne semecarpifolia,6.047887837
BSP65,Aporosa lindleyana,8.594366927
BSP65,Artocarpus heterophyllus,4.774648293
BSP65,Beilschmiedia dalzellii,9.867606472
BSP65,Beilschmiedia wightii,4.774648293
BSP65,Beilschmiedia wightii,7.321127382
BSP65,Beilschmiedia wightii,9.867606472
BSP65,Callicarpa tomentosa,4.774648293
BSP65,Callicarpa tomentosa,4.774648293
BSP65,Callicarpa tomentosa,5.092958179
BSP65,Callicarpa tomentosa,5.729577951
BSP65,Callicarpa tomentosa,5.729577951
BSP65,Callicarpa tomentosa,7.002817496
BSP65,Callicarpa tomentosa,7.321127382
BSP65,Callicarpa tomentosa,7.639437268
BSP65,Callicarpa tomentosa,7.957747155
BSP65,Callicarpa tomentosa,7.957747155
BSP65,Callicarpa tomentosa,8.912676813
BSP65,Callicarpa tomentosa,9.549296586
BSP65,Callicarpa tomentosa,10.18591636
BSP65,Callicarpa tomentosa,11.14084602
BSP65,Callicarpa tomentosa,11.14084602
BSP65,Callicarpa tomentosa,12.73239545
BSP65,Callicarpa tomentosa,14.32394488
BSP65,Casearia ovata,4.774648293
BSP65,Casearia ovata,5.411268065
BSP65,Casearia ovata,6.366197724
BSP65,Casearia ovata,6.366197724
BSP65,Casearia ovata,7.002817496
BSP65,Casearia ovata,7.321127382
BSP65,Casearia ovata,7.957747155
BSP65,Casearia ovata,7.957747155
BSP65,Casearia ovata,8.594366927
BSP65,Cinnamomum verum,3.501408748
BSP65,Cinnamomum verum,4.774648293
BSP65,Cinnamomum verum,4.774648293
BSP65,Cinnamomum verum,4.774648293
BSP65,Cinnamomum verum,5.092958179
BSP65,Cinnamomum verum,5.411268065
BSP65,Cinnamomum verum,5.411268065
BSP65,Cinnamomum verum,5.411268065
BSP65,Cinnamomum verum,5.729577951
BSP65,Cinnamomum verum,5.729577951
BSP65,Cinnamomum verum,6.047887837
BSP65,Cinnamomum verum,6.047887837
BSP65,Cinnamomum verum,6.366197724
BSP65,Cinnamomum verum,7.321127382
BSP65,Cinnamomum verum,7.957747155
BSP65,Cinnamomum verum,7.957747155
BSP65,Cinnamomum verum,7.957747155
BSP65,Cinnamomum verum,7.957747155
BSP65,Cinnamomum verum,8.276057041
BSP65,Cinnamomum verum,9.549296586
BSP65,Cinnamomum verum,10.18591636
BSP65,Cinnamomum verum,12.41408556
BSP65,Cinnamomum verum,15.27887454
BSP65,Cinnamomum verum,15.27887454
BSP65,Cinnamomum verum,18.78028328
BSP65,Cinnamomum verum,23.87324146
BSP65,Cleidion spiciflorum,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,4.774648293
BSP65,Cleistanthus malabaricus,5.092958179
BSP65,Cleistanthus malabaricus,5.092958179
BSP65,Cleistanthus malabaricus,5.092958179
BSP65,Cleistanthus malabaricus,5.092958179
BSP65,Cleistanthus malabaricus,5.092958179
BSP65,Cleistanthus malabaricus,5.411268065
BSP65,Cleistanthus malabaricus,5.729577951
BSP65,Cleistanthus malabaricus,5.729577951
BSP65,Cleistanthus malabaricus,5.729577951
BSP65,Cleistanthus malabaricus,5.729577951
BSP65,Cleistanthus malabaricus,5.729577951
BSP65,Cleistanthus malabaricus,6.047887837
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,6.366197724
BSP65,Cleistanthus malabaricus,7.002817496
BSP65,Cleistanthus malabaricus,7.002817496
BSP65,Cleistanthus malabaricus,7.002817496
BSP65,Cleistanthus malabaricus,7.002817496
BSP65,Cleistanthus malabaricus,7.321127382
BSP65,Cleistanthus malabaricus,7.321127382
BSP65,Cleistanthus malabaricus,7.321127382
BSP65,Cleistanthus malabaricus,7.639437268
BSP65,Cleistanthus malabaricus,7.639437268
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,7.957747155
BSP65,Cleistanthus malabaricus,8.594366927
BSP65,Cleistanthus malabaricus,8.594366927
BSP65,Cleistanthus malabaricus,8.912676813
BSP65,Cleistanthus malabaricus,8.912676813
BSP65,Cleistanthus malabaricus,9.230986699
BSP65,Cleistanthus malabaricus,9.549296586
BSP65,Cleistanthus malabaricus,9.549296586
BSP65,Cleistanthus malabaricus,9.549296586
BSP65,Cleistanthus malabaricus,9.867606472
BSP65,Cleistanthus malabaricus,10.50422624
BSP65,Cleistanthus malabaricus,11.14084602
BSP65,Cleistanthus malabaricus,11.4591559
BSP65,Cleistanthus malabaricus,11.77746579
BSP65,Cleistanthus malabaricus,12.09577567
BSP65,Cleistanthus malabaricus,12.09577567
BSP65,Cleistanthus malabaricus,12.73239545
BSP65,Cleistanthus malabaricus,13.36901522
BSP65,Cleistanthus malabaricus,13.36901522
BSP65,Cleistanthus malabaricus,13.68732511
BSP65,Cleistanthus malabaricus,14.00563499
BSP65,Cleistanthus malabaricus,14.64225476
BSP65,Cleistanthus malabaricus,14.96056465
BSP65,Cleistanthus malabaricus,18.78028328
BSP65,Cleistanthus malabaricus,19.09859317
BSP65,Cleistanthus malabaricus,20.6901426
BSP65,Cleistanthus malabaricus,22.28169203
BSP65,Cleistanthus malabaricus,22.28169203
BSP65,Cleistanthus malabaricus,24.82817112
BSP65,Cleistanthus malabaricus,27.05634033
BSP65,Cleistanthus malabaricus,27.05634033
